,country.admin1Id,admin1_name,admin1_name_alt,admin1_code,ISO3
2971,SI.J9,Piran-Pirano,Piran-Pirano,J9,SVN
2972,SI.87,Ormož,Ormoz,87,SVN
2973,SI.J7,Novo Mesto,Novo Mesto,J7,SVN
2974,SI.84,Nova Gorica,Nova Gorica,84,SVN
2975,SI.80,Murska Sobota,Murska Sobota,80,SVN
2976,SI.79,Mozirje,Mozirje,79,SVN
2977,SI.73,Metlika,Metlika,73,SVN
2978,SI.J2,Maribor City Municipality,Maribor City Municipality,J2,SVN
2979,SI.64,Logatec,Logatec,64,SVN
2980,SI.I6,Ljutomer,Ljutomer,I6,SVN
2981,SI.I5,Litija,Litija,I5,SVN
2982,SI.I3,Lenart,Lenart,I3,SVN
2983,SI.57,Laško Municipality,Lasko Municipality,57,SVN
2984,SI.54,Krško,Krsko,54,SVN
2985,SI.52,Kranj,Kranj,52,SVN
2986,SI.50,Koper-Capodistria,Koper-Capodistria,50,SVN
2987,SI.H7,Kočevje,Kocevje,H7,SVN
2988,SI.H6,Kamnik,Kamnik,H6,SVN
2989,SI.H4,Jesenice,Jesenice,H4,SVN
2990,SI.40,Izola-Isola,Izola-Isola,40,SVN
2991,SI.38,Ilirska Bistrica,Ilirska Bistrica,38,SVN
2992,SI.36,Idrija,Idrija,36,SVN
2993,SI.34,Hrastnik Municipality,Hrastnik Municipality,34,SVN
2994,SI.32,Grosuplje,Grosuplje,32,SVN
2995,SI.29,Gornja Radgona,Gornja Radgona,29,SVN
2996,SI.25,Dravograd,Dravograd,25,SVN
2997,SI.G7,Domžale,Domzale,G7,SVN
2998,SI.17,Črnomelj Municipality,Crnomelj Municipality,17,SVN
2999,SI.13,Cerknica,Cerknica,13,SVN
3000,SI.11,Celje,Celje,11,SVN
3001,SI.08,Brežice,Brezice,08,SVN
3002,SI.01,Ajdovščina Municipality,Ajdovscina Municipality,01,SVN
3003,SI.35,Hrpelje-Kozina,Hrpelje-Kozina,35,SVN
3004,SI.19,Divača,Divaca,19,SVN
3005,SI.91,Pivka,Pivka,91,SVN
3006,SI.I7,Loška Dolina Municipality,Loska Dolina Municipality,I7,SVN
3007,SI.66,Loški Potok,Loski Potok,66,SVN
3008,SI.88,Osilnica,Osilnica,88,SVN
3009,SI.D8,Velike Lašče,Velike Lasce,D8,SVN
3010,SI.C1,Škofljica,Skofljica,C1,SVN
3011,SI.37,Ig Municipality,Ig Municipality,37,SVN
3012,SI.09,Brezovica,Brezovica,09,SVN
3013,SI.05,Borovnica,Borovnica,05,SVN
3014,SI.E1,Vipava,Vipava,E1,SVN
3015,SI.49,Komen,Komen,49,SVN
3016,SI.J5,Miren-Kostanjevica,Miren-Kostanjevica,J5,SVN
3017,SI.07,Brda,Brda,07,SVN
3018,SI.44,Kanal ob Soči Municipality,Kanal ob Soci Municipality,44,SVN
3019,SI.F2,Žiri,Ziri,F2,SVN
3020,SI.14,Cerkno,Cerkno,14,SVN
3021,SI.F1,Železniki Municipality,Zelezniki Municipality,F1,SVN
3022,SI.27,Občina Gorenja vas-Poljane,Obcina Gorenja vas-Poljane,27,SVN
3023,SI.G4,Dobrova-Horjul-Polhov Gradec,Dobrova-Horjul-Polhov Gradec,G4,SVN
3024,SI.46,Kobarid Municipality,Kobarid Municipality,46,SVN
3025,SI.06,Bovec,Bovec,06,SVN
3026,SI.04,Bohinj Municipality,Bohinj Municipality,04,SVN
3027,SI.03,Bled,Bled,03,SVN
3028,SI.82,Naklo,Naklo,82,SVN
3029,SI.53,Kranjska Gora,Kranjska Gora,53,SVN
3030,SI.K5,Preddvor,Preddvor,K5,SVN
3031,SI.12,Cerklje na Gorenjskem,Cerklje na Gorenjskem,12,SVN
3032,SI.B2,Šenčur,Sencur,B2,SVN
3033,SI.E3,Vodice,Vodice,E3,SVN
3034,SI.71,Medvode,Medvode,71,SVN
3035,SI.72,Mengeš,Menges,72,SVN
3036,SI.22,Dol pri Ljubljani,Dol pri Ljubljani,22,SVN
3037,SI.77,Moravče,Moravce,77,SVN
3038,SI.30,Gornji Grad,Gornji Grad,30,SVN
3039,SI.I9,Luče,Luce,I9,SVN
3040,SI.K8,Ravne na Koroškem,Ravne na Koroskem,K8,SVN
3041,SI.74,Mežica,Mezica,74,SVN
3042,SI.81,Muta,Muta,81,SVN
3043,SI.E6,Vuzenica,Vuzenica,E6,SVN
3044,SI.16,Črna na Koroškem Municipality,Crna na Koroskem Municipality,16,SVN
3045,SI.62,Ljubno,Ljubno,62,SVN
3046,SI.C7,Šoštanj,Sostanj,C7,SVN
3047,SI.C6,Šmartno ob Paki,Smartno ob Paki,C6,SVN
3048,SI.68,Lukovica,Lukovica,68,SVN
3049,SI.99,Radeče Municipality,Radece Municipality,99,SVN
3050,SI.39,Ivančna Gorica,Ivancna Gorica,39,SVN
3051,SI.20,Dobrepolje,Dobrepolje,20,SVN
3052,SI.B1,Semič,Semic,B1,SVN
3053,SI.B4,Šentjernej,Sentjernej,B4,SVN
3054,SI.B8,Škocjan,Skocjan,B8,SVN
3055,SI.C9,Štore,Store,C9,SVN
3056,SI.N3,Vojnik,Vojnik,N3,SVN
3057,SI.E2,Vitanje,Vitanje,E2,SVN
3058,SI.F3,Zreče Municipality,Zrece Municipality,F3,SVN
3059,SI.76,Mislinja,Mislinja,76,SVN
3060,SI.L3,Ruše Municipality,Ruse Municipality,L3,SVN
3061,SI.55,Kungota,Kungota,55,SVN
3062,SI.B3,Šentilj,Sentilj,B3,SVN
3063,SI.89,Pesnica,Pesnica,89,SVN
3064,SI.26,Duplek,Duplek,26,SVN
3065,SI.98,Rače-Fram,Race-Fram,98,SVN
3066,SI.C8,Starše,Starse,C8,SVN
3067,SI.45,Kidričevo,Kidricevo,45,SVN
3068,SI.J1,Majšperk,Majsperk,J1,SVN
3069,SI.N2,Videm,Videm,N2,SVN
3070,SI.A7,Rogaška Slatina,Rogaska Slatina,A7,SVN
3071,SI.A8,Rogatec,Rogatec,A8,SVN
3072,SI.92,Podčetrtek,Podcetrtek,92,SVN
3073,SI.51,Kozje,Kozje,51,SVN
3074,SI.28,Gorišnica,Gorisnica,28,SVN
3075,SI.E9,Zavrč,Zavrc,E9,SVN
3076,SI.24,Dornava,Dornava,24,SVN
3077,SI.42,Juršinci,Jursinci,42,SVN
3078,SI.D1,Sveti Jurij,Sveti Jurij,D1,SVN
3079,SI.A1,Radenci,Radenci,A1,SVN
3080,SI.97,Puconci,Puconci,97,SVN
3081,SI.A6,Rogašovci,Rogasovci,A6,SVN
3082,SI.I2,Kuzma,Kuzma,I2,SVN
3083,SI.31,Gornji Petrovci,Gornji Petrovci,31,SVN
3084,SI.78,Moravske Toplice,Moravske Toplice,78,SVN
3085,SI.47,Kobilje,Kobilje,47,SVN
3086,SI.02,Beltinci,Beltinci,02,SVN
3087,SI.D6,Turnišče,Turnisce,D6,SVN
3088,SI.86,Odranci,Odranci,86,SVN
3089,SI.15,Črenšovci,Crensovci,15,SVN
3090,SI.83,Nazarje,Nazarje,83,SVN
3091,SI.61,Ljubljana,Ljubljana,61,SVN
3092,SI.N7,Žirovnica,Zirovnica,N7,SVN
3093,SI.H5,Jezersko,Jezersko,H5,SVN
3094,SI.M2,Solčava Municipality,Solcava Municipality,M2,SVN
3095,SI.H8,Komenda,Komenda,H8,SVN
3096,SI.H3,Horjul,Horjul,H3,SVN
3097,SI.L6,Šempeter-Vrtojba,Sempeter-Vrtojba,L6,SVN
3098,SI.F6,Bloke,Bloke,F6,SVN
3099,SI.M1,Sodražica,Sodrazica,M1,SVN
3100,SI.M8,Trzin,Trzin,M8,SVN
3101,SI.K6,Prevalje,Prevalje,K6,SVN
3102,SI.N4,Vransko,Vransko,N4,SVN
3103,SI.M5,Tabor,Tabor,M5,SVN
3104,SI.F7,Braslovče,Braslovce,F7,SVN
3105,SI.K3,Polzela,Polzela,K3,SVN
3106,SI.K4,Prebold,Prebold,K4,SVN
3107,SI.H9,Kostel,Kostel,H9,SVN
3108,SI.N8,Žužemberk,Zuzemberk,N8,SVN
3109,SI.G6,Dolenjske Toplice,Dolenjske Toplice,G6,SVN
3110,SI.J6,Mirna Peč Municipality,Mirna Pec Municipality,J6,SVN
3111,SI.F5,Bistrica ob Sotli,Bistrica ob Sotli,F5,SVN
3112,SI.G2,Dobje,Dobje,G2,SVN
3113,SI.G3,Dobrna,Dobrna,G3,SVN
3114,SI.J8,Oplotnica Municipality,Oplotnica Municipality,J8,SVN
3115,SI.K2,Podvelka,Podvelka,K2,SVN
3116,SI.L2,Ribnica na Pohorju,Ribnica na Pohorju,L2,SVN
3117,SI.I8,Lovrenc na Pohorju,Lovrenc na Pohorju,I8,SVN
3118,SI.L5,Selnica ob Dravi,Selnica ob Dravi,L5,SVN
3119,SI.H1,Hoče-Slivnica,Hoce-Slivnica,H1,SVN
3120,SI.J4,Miklavž na Dravskem Polju,Miklavz na Dravskem Polju,J4,SVN
3121,SI.G9,Hajdina,Hajdina,G9,SVN
3122,SI.N6,Žetale,Zetale,N6,SVN
3123,SI.K1,Podlehnik,Podlehnik,K1,SVN
3124,SI.J3,Markovci,Markovci,J3,SVN
3125,SI.G1,Destrnik,Destrnik,G1,SVN
3126,SI.M7,Trnovska Vas,Trnovska Vas,M7,SVN
3127,SI.M4,Sveti Andraž v Slovenskih Goricah,Sveti Andraz v Slovenskih Goricah,M4,SVN
3128,SI.F9,Cerkvenjak,Cerkvenjak,F9,SVN
3129,SI.F4,Benedikt,Benedikt,F4,SVN
3130,SI.M3,Sveta Ana Municipality,Sveta Ana Municipality,M3,SVN
3131,SI.I1,Križevci,Krizevci,I1,SVN
3132,SI.N1,Veržej,Verzej,N1,SVN
3133,SI.M9,Velika Polana,Velika Polana,M9,SVN
3134,SI.I4,Lendava-Lendva,Lendava-Lendva,I4,SVN
3135,SI.G5,Dobrovnik-Dobronak,Dobrovnik-Dobronak,G5,SVN
3136,SI.M6,Tišina,Tisina,M6,SVN
3137,SI.F8,Cankova,Cankova,F8,SVN
3138,SI.G8,Grad,Grad,G8,SVN
3139,SI.H2,Hodoš-Hodos,Hodos-Hodos,H2,SVN
3140,SI.K9,Razkrižje,Razkrizje,K9,SVN
3141,SI.L9,Šmartno pri Litiji,Smartno pri Litiji,L9,SVN
3142,SI.L4,Šalovci,Salovci,L4,SVN
3143,SI.N9,Apače,Apace,N9,SVN
3144,SI.O1,Cirkulane,Cirkulane,O1,SVN
3145,SI.O3,Kostanjevica na Krki,Kostanjevica na Krki,O3,SVN
3146,SI.O4,Log–Dragomer,Log-Dragomer,O4,SVN
3147,SI.O5,Makole,Makole,O5,SVN
3148,SI.O7,Mokronog-Trebelno Municipality,Mokronog-Trebelno Municipality,O7,SVN
3149,SI.O8,Poljčane,Poljcane,O8,SVN
3150,SI.O9,Rečica ob Savinji,Recica ob Savinji,O9,SVN
3151,SI.P1,Renče-Vogrsko,Rence-Vogrsko,P1,SVN
3152,SI.P4,Središče ob Dravi,Sredisce ob Dravi,P4,SVN
3153,SI.P5,Straža,Straza,P5,SVN
3154,SI.P6,Sv. Trojica v Slov. Goricah,Sv. Trojica v Slov. Goricah,P6,SVN
3155,SI.P8,Sveti Tomaž,Sveti Tomaz,P8,SVN
3156,SI.P2,Šentrupert,Sentrupert,P2,SVN
3157,SI.P3,Šmarješke Toplice,Smarjeske Toplice,P3,SVN
3158,SI.P7,Sveti Jurij v Slovenskih Goricah,Sveti Jurij v Slovenskih Goricah,P7,SVN
3159,SI.O2,Gorje,Gorje,O2,SVN
3160,SI.P9,Ankaran Municipality,Ankaran Municipality,P9,SVN
3161,SI.O6,Mirna,Mirna,O6,SVN
3162,SJ.22,Jan Mayen,Jan Mayen,22,SJM
3163,SJ.21,Svalbard,Svalbard,21,SJM
3164,SK.03,Košice Region,Kosice Region,03,SVK
3165,SK.05,Prešov Region,Presov Region,05,SVK
3166,SK.08,Žilina Region,Zilina Region,08,SVK
3167,SK.01,Banská Bystrica Region,Banska Bystrica Region,01,SVK
3168,SK.02,Bratislava Region,Bratislava Region,02,SVK
3169,SK.04,Nitra Region,Nitra Region,04,SVK
3170,SK.06,Trenčín Region,Trencin Region,06,SVK
3171,SK.07,Trnava Region,Trnava Region,07,SVK
3172,SL.04,Western Area,Western Area,04,SLE
3173,SL.03,Southern Province,Southern Province,03,SLE
3174,SL.02,Northern Province,Northern Province,02,SLE
3175,SL.01,Eastern Province,Eastern Province,01,SLE
3176,SL.05,North West,North West,05,SLE
3177,SM.09,Serravalle,Serravalle,09,SMR
3178,SM.02,Chiesanuova,Chiesanuova,02,SMR
3179,SM.07,San Marino,San Marino,07,SMR
3180,SM.01,Acquaviva,Acquaviva,01,SMR
3181,SM.06,Borgo Maggiore,Borgo Maggiore,06,SMR
3182,SM.03,Domagnano,Domagnano,03,SMR
3183,SM.04,Faetano,Faetano,04,SMR
3184,SM.05,Fiorentino,Fiorentino,05,SMR
3185,SM.08,Montegiardino,Montegiardino,08,SMR
3186,SN.12,Ziguinchor,Ziguinchor,12,SEN
3187,SN.07,Thiès,Thies,07,SEN
3188,SN.05,Tambacounda,Tambacounda,05,SEN
3189,SN.14,Saint-Louis,Saint-Louis,14,SEN
3190,SN.15,Matam,Matam,15,SEN
3191,SN.13,Louga,Louga,13,SEN
3192,SN.11,Kolda,Kolda,11,SEN
3193,SN.10,Kaolack,Kaolack,10,SEN
3194,SN.09,Fatick,Fatick,09,SEN
3195,SN.03,Diourbel Region,Diourbel Region,03,SEN
3196,SN.01,Dakar,Dakar,01,SEN
3197,SN.16,Kaffrine,Kaffrine,16,SEN
3198,SN.17,Kédougou,Kedougou,17,SEN
3199,SN.18,Sédhiou,Sedhiou,18,SEN
3200,SO.20,Woqooyi Galbeed,Woqooyi Galbeed,20,SOM
3201,SO.19,Togdheer,Togdheer,19,SOM
3202,SO.14,Lower Shabeelle,Lower Shabeelle,14,SOM
3203,SO.13,Middle Shabele,Middle Shabele,13,SOM
3204,SO.12,Sanaag,Sanaag,12,SOM
3205,SO.18,Nugaal,Nugaal,18,SOM
3206,SO.10,Mudug,Mudug,10,SOM
3207,SO.09,Lower Juba,Lower Juba,09,SOM
3208,SO.08,Middle Juba,Middle Juba,08,SOM
3209,SO.07,Hiiraan,Hiiraan,07,SOM
3210,SO.06,Gedo,Gedo,06,SOM
3211,SO.05,Galguduud,Galguduud,05,SOM
3212,SO.04,Bay,Bay,04,SOM
3213,SO.03,Bari,Bari,03,SOM
3214,SO.02,Banaadir,Banaadir,02,SOM
3215,SO.01,Bakool,Bakool,01,SOM
3216,SO.21,Awdal,Awdal,21,SOM
3217,SO.22,Sool,Sool,22,SOM
3218,SR.19,Wanica District,Wanica District,19,SUR
3219,SR.18,Sipaliwini District,Sipaliwini District,18,SUR
3220,SR.17,Saramacca District,Saramacca District,17,SUR
3221,SR.16,Paramaribo District,Paramaribo District,16,SUR
3222,SR.15,Para District,Para District,15,SUR
3223,SR.14,Nickerie District,Nickerie District,14,SUR
3224,SR.13,Marowijne District,Marowijne District,13,SUR
3225,SR.12,Coronie District,Coronie District,12,SUR
3226,SR.11,Commewijne District,Commewijne District,11,SUR
3227,SR.10,Brokopondo District,Brokopondo District,10,SUR
3228,SS.07,Upper Nile,Upper Nile,07,SSD
3229,SS.04,Lakes,Lakes,04,SSD
3230,SS.06,Unity,Unity,06,SSD
3231,SS.01,Central Equatoria,Central Equatoria,01,SSD
3232,SS.10,Western Equatoria,Western Equatoria,10,SSD
3233,SS.09,Western Bahr al Ghazal,Western Bahr al Ghazal,09,SSD
3234,SS.03,Jonglei,Jonglei,03,SSD
3235,SS.05,Northern Bahr al Ghazal,Northern Bahr al Ghazal,05,SSD
3236,SS.02,Eastern Equatoria,Eastern Equatoria,02,SSD
3237,SS.08,Warrap,Warrap,08,SSD
3238,ST.02,São Tomé Island,Sao Tome Island,02,STP
3239,ST.01,Príncipe,Principe,01,STP
3240,SV.14,Usulután,Usulutan,14,SLV
3241,SV.13,Sonsonate Department,Sonsonate Department,13,SLV
3242,SV.12,San Vicente Department,San Vicente Department,12,SLV
3243,SV.11,Santa Ana Department,Santa Ana Department,11,SLV
3244,SV.10,San Salvador Department,San Salvador Department,10,SLV
3245,SV.09,San Miguel Department,San Miguel Department,09,SLV
3246,SV.08,Morazán,Morazan,08,SLV
3247,SV.07,La Unión,La Union,07,SLV
3248,SV.06,La Paz Department,La Paz Department,06,SLV
3249,SV.05,La Libertad Department,La Libertad Department,05,SLV
3250,SV.04,Cuscatlán,Cuscatlan,04,SLV
3251,SV.03,Chalatenango Department,Chalatenango Department,03,SLV
3252,SV.02,Cabañas,Cabanas,02,SLV
3253,SV.01,Ahuachapán,Ahuachapan,01,SLV
3254,SY.14,Tartus,Tartus,14,SYR
3255,SY.13,Dimashq,Dimashq,13,SYR
3256,SY.12,Idlib,Idlib,12,SYR
3257,SY.11,Homs,Homs,11,SYR
3258,SY.10,Hama,Hama,10,SYR
3259,SY.09,Aleppo,Aleppo,09,SYR
3260,SY.08,Rif-dimashq,Rif-dimashq,08,SYR
3261,SY.07,Deir ez-Zor,Deir ez-Zor,07,SYR
3262,SY.06,Daraa,Daraa,06,SYR
3263,SY.05,As-Suwayda,As-Suwayda,05,SYR
3264,SY.04,Ar-Raqqah,Ar-Raqqah,04,SYR
3265,SY.03,Quneitra,Quneitra,03,SYR
3266,SY.02,Latakia,Latakia,02,SYR
3267,SY.01,Al-Hasakah,Al-Hasakah,01,SYR
3268,SZ.04,Shiselweni,Shiselweni,04,SWZ
3269,SZ.03,Manzini Region,Manzini Region,03,SWZ
3270,SZ.02,Lubombo Region,Lubombo Region,02,SWZ
3271,SZ.01,Hhohho Region,Hhohho Region,01,SWZ
3272,TD.13,Salamat,Salamat,13,TCD
3273,TD.12,Ouadaï,Ouadai,12,TCD
3274,TD.02,Wadi Fira,Wadi Fira,02,TCD
3275,TD.14,Tandjilé,Tandjile,14,TCD
3276,TD.17,Moyen-Chari,Moyen-Chari,17,TCD
3277,TD.16,Mayo-Kebbi Est,Mayo-Kebbi Est,16,TCD
3278,TD.09,Logone Oriental,Logone Oriental,09,TCD
3279,TD.08,Logone Occidental,Logone Occidental,08,TCD
3280,TD.07,Lac,Lac,07,TCD
3281,TD.06,Kanem,Kanem,06,TCD
3282,TD.05,Guéra,Guera,05,TCD
3283,TD.15,Chari-Baguirmi,Chari-Baguirmi,15,TCD
3284,TD.01,Batha,Batha,01,TCD
3285,TD.23,Borkou,Borkou,23,TCD
3286,TD.18,Hadjer-Lamis,Hadjer-Lamis,18,TCD
3287,TD.19,Mandoul,Mandoul,19,TCD
3288,TD.20,Mayo-Kebbi Ouest,Mayo-Kebbi Ouest,20,TCD
3289,TD.21,N’Djaména,N'Djamena,21,TCD
3290,TD.22,Barh el Gazel,Barh el Gazel,22,TCD
3291,TD.25,Sila,Sila,25,TCD
3292,TD.26,Tibesti,Tibesti,26,TCD
3293,TD.28,Ennedi-Ouest,Ennedi-Ouest,28,TCD
3294,TD.27,Ennedi-Est,Ennedi-Est,27,TCD
3295,TF.02,Crozet,Crozet,02,ATF
3296,TF.03,Kerguelen,Kerguelen,03,ATF
3297,TF.01,Saint-Paul-et-Amsterdam,Saint-Paul-et-Amsterdam,01,ATF
3298,TF.05,Îles Éparses,Iles Eparses,05,ATF
3299,TF.04,Terre-Adélie,Terre-Adelie,04,ATF
3300,TG.26,Savanes,Savanes,26,TGO
3301,TG.25,Plateaux,Plateaux,25,TGO
3302,TG.24,Maritime,Maritime,24,TGO
3303,TG.22,Centrale,Centrale,22,TGO
3304,TG.23,Kara,Kara,23,TGO
3305,TH.15,Uthai Thani,Uthai Thani,15,THA
3306,TH.65,Trang,Trang,65,THA
3307,TH.08,Tak,Tak,08,THA
3308,TH.60,Surat Thani,Surat Thani,60,THA
3309,TH.09,Sukhothai,Sukhothai,09,THA
3310,TH.52,Ratchaburi,Ratchaburi,52,THA
3311,TH.59,Ranong province,Ranong province,59,THA
3312,TH.57,Prachuap Khiri Khan,Prachuap Khiri Khan,57,THA
3313,TH.62,Phuket,Phuket,62,THA
3314,TH.56,Phetchaburi,Phetchaburi,56,THA
3315,TH.61,Phang Nga,Phang Nga,61,THA
3316,TH.01,Mae Hong Son,Mae Hong Son,01,THA
3317,TH.05,Lamphun,Lamphun,05,THA
3318,TH.06,Lampang,Lampang,06,THA
3319,TH.63,Krabi,Krabi,63,THA
3320,TH.50,Kanchanaburi,Kanchanaburi,50,THA
3321,TH.11,Kamphaeng Phet,Kamphaeng Phet,11,THA
3322,TH.58,Chumphon,Chumphon,58,THA
3323,TH.03,Chiang Rai,Chiang Rai,03,THA
3324,TH.02,Chiang Mai,Chiang Mai,02,THA
3325,TH.72,Yasothon,Yasothon,72,THA
3326,TH.70,Yala,Yala,70,THA
3327,TH.10,Uttaradit,Uttaradit,10,THA
3328,TH.49,Trat,Trat,49,THA
3329,TH.29,Surin,Surin,29,THA
3330,TH.51,Suphan Buri,Suphan Buri,51,THA
3331,TH.68,Songkhla,Songkhla,68,THA
3332,TH.30,Si Sa Ket,Si Sa Ket,30,THA
3333,TH.33,Sing Buri,Sing Buri,33,THA
3334,TH.67,Satun,Satun,67,THA
3335,TH.37,Saraburi,Saraburi,37,THA
3336,TH.54,Samut Songkhram,Samut Songkhram,54,THA
3337,TH.55,Samut Sakhon,Samut Sakhon,55,THA
3338,TH.42,Samut Prakan,Samut Prakan,42,THA
3339,TH.20,Sakon Nakhon,Sakon Nakhon,20,THA
3340,TH.25,Roi Et,Roi Et,25,THA
3341,TH.47,Rayong,Rayong,47,THA
3342,TH.36,Phra Nakhon Si Ayutthaya,Phra Nakhon Si Ayutthaya,36,THA
3343,TH.07,Phrae,Phrae,07,THA
3344,TH.12,Phitsanulok,Phitsanulok,12,THA
3345,TH.13,Phichit,Phichit,13,THA
3346,TH.14,Phetchabun,Phetchabun,14,THA
3347,TH.41,Phayao,Phayao,41,THA
3348,TH.66,Phatthalung,Phatthalung,66,THA
3349,TH.69,Pattani,Pattani,69,THA
3350,TH.39,Pathum Thani,Pathum Thani,39,THA
3351,TH.38,Nonthaburi,Nonthaburi,38,THA
3352,TH.17,Nong Khai,Nong Khai,17,THA
3353,TH.31,Narathiwat,Narathiwat,31,THA
3354,TH.04,Nan,Nan,04,THA
3355,TH.64,Nakhon Si Thammarat,Nakhon Si Thammarat,64,THA
3356,TH.16,Nakhon Sawan,Nakhon Sawan,16,THA
3357,TH.27,Nakhon Ratchasima,Nakhon Ratchasima,27,THA
3358,TH.73,Nakhon Phanom,Nakhon Phanom,73,THA
3359,TH.53,Nakhon Pathom,Nakhon Pathom,53,THA
3360,TH.43,Nakhon Nayok,Nakhon Nayok,43,THA
3361,TH.78,Mukdahan,Mukdahan,78,THA
3362,TH.24,Maha Sarakham,Maha Sarakham,24,THA
3363,TH.34,Lopburi,Lopburi,34,THA
3364,TH.18,Loei,Loei,18,THA
3365,TH.40,Bangkok,Bangkok,40,THA
3366,TH.22,Khon Kaen,Khon Kaen,22,THA
3367,TH.23,Kalasin,Kalasin,23,THA
3368,TH.46,Chon Buri,Chon Buri,46,THA
3369,TH.48,Chanthaburi,Chanthaburi,48,THA
3370,TH.26,Chaiyaphum,Chaiyaphum,26,THA
3371,TH.32,Chai Nat,Chai Nat,32,THA
3372,TH.44,Chachoengsao,Chachoengsao,44,THA
3373,TH.28,Buriram,Buriram,28,THA
3374,TH.35,Ang Thong,Ang Thong,35,THA
3375,TH.76,Udon Thani,Udon Thani,76,THA
3376,TH.74,Prachin Buri,Prachin Buri,74,THA
3377,TH.75,Ubon Ratchathani,Ubon Ratchathani,75,THA
3378,TH.77,Amnat Charoen,Amnat Charoen,77,THA
3379,TH.79,Nong Bua Lamphu,Nong Bua Lamphu,79,THA
3380,TH.80,Sa Kaeo,Sa Kaeo,80,THA
3381,TH.81,Bueng Kan,Bueng Kan,81,THA
3382,TJ.03,Sughd,Sughd,03,TJK
3383,TJ.01,Gorno-Badakhshan,Gorno-Badakhshan,01,TJK
3384,TJ.02,Khatlon Province,Khatlon Province,02,TJK
3385,TJ.RR,Republican Subordination,Republican Subordination,RR,TJK
3386,TJ.04,Dushanbe,Dushanbe,04,TJK
3387,TK.N,Nukunonu,Nukunonu,N,TKL
3388,TK.F,Fakaofo,Fakaofo,F,TKL
3389,TK.A,Atafu,Atafu,A,TKL
3390,TL.VI,Viqueque,Viqueque,VI,TLS
3391,TL.MF,Manufahi,Manufahi,MF,TLS
3392,TL.MT,Manatuto,Manatuto,MT,TLS
3393,TL.LI,Liquiçá,Liquica,LI,TLS
3394,TL.LA,Lautém,Lautem,LA,TLS
3395,TL.CO,Cova Lima,Cova Lima,CO,TLS
3396,TL.ER,Ermera,Ermera,ER,TLS
3397,TL.DI,Dili Municipality,Dili Municipality,DI,TLS
3398,TL.BO,Bobonaro,Bobonaro,BO,TLS
3399,TL.BA,Baucau,Baucau,BA,TLS
3400,TL.OE,Oecusse,Oecusse,OE,TLS
3401,TL.AN,Ainaro,Ainaro,AN,TLS
3402,TL.AL,Aileu,Aileu,AL,TLS
3403,TM.02,Balkan,Balkan,02,TKM
3404,TM.01,Ahal,Ahal,01,TKM
3405,TM.S,Ashgabat,Ashgabat,S,TKM
3406,TM.03,Daşoguz,Dasoguz,03,TKM
3407,TM.05,Mary,Mary,05,TKM
3408,TM.04,Lebap,Lebap,04,TKM
3409,TN.37,Zaghouan Governorate,Zaghouan Governorate,37,TUN
3410,TN.36,Tunis Governorate,Tunis Governorate,36,TUN
3411,TN.35,Tozeur Governorate,Tozeur Governorate,35,TUN
3412,TN.34,Tataouine,Tataouine,34,TUN
3413,TN.23,Sousse Governorate,Sousse Governorate,23,TUN
3414,TN.22,Siliana Governorate,Siliana Governorate,22,TUN
3415,TN.33,Sidi Bouzid Governorate,Sidi Bouzid Governorate,33,TUN
3416,TN.32,Sfax Governorate,Sfax Governorate,32,TUN
3417,TN.31,Kebili Governorate,Kebili Governorate,31,TUN
3418,TN.30,Gafsa,Gafsa,30,TUN
3419,TN.29,Gabès Governorate,Gabes Governorate,29,TUN
3420,TN.19,Nabeul Governorate,Nabeul Governorate,19,TUN
3421,TN.28,Medenine Governorate,Medenine Governorate,28,TUN
3422,TN.06,Jendouba Governorate,Jendouba Governorate,06,TUN
3423,TN.27,Ben Arous Governorate,Ben Arous Governorate,27,TUN
3424,TN.18,Bizerte Governorate,Bizerte Governorate,18,TUN
3425,TN.17,Béja Governorate,Beja Governorate,17,TUN
3426,TN.38,Ariana Governorate,Ariana Governorate,38,TUN
3427,TN.03,Kairouan,Kairouan,03,TUN
3428,TN.02,Kasserine Governorate,Kasserine Governorate,02,TUN
3429,TN.16,Monastir Governorate,Monastir Governorate,16,TUN
3430,TN.15,Mahdia Governorate,Mahdia Governorate,15,TUN
3431,TN.14,Kef Governorate,Kef Governorate,14,TUN
3432,TN.39,Manouba,Manouba,39,TUN
3433,TO.03,Vava‘u,Vava`u,03,TON
3434,TO.02,Tongatapu,Tongatapu,02,TON
3435,TO.01,Ha‘apai,Ha`apai,01,TON
3436,TO.EU,ʻEua,'Eua,EU,TON
3437,TO.NI,Niuas,Niuas,NI,TON
3438,TR.66,Yozgat,Yozgat,66,TUR
3439,TR.65,Van,Van,65,TUR
3440,TR.64,Uşak,Usak,64,TUR
3441,TR.63,Şanlıurfa,Sanliurfa,63,TUR
3442,TR.62,Tunceli,Tunceli,62,TUR
3443,TR.58,Sivas,Sivas,58,TUR
3444,TR.74,Siirt,Siirt,74,TUR
3445,TR.73,Niğde Province,Nigde Province,73,TUR
3446,TR.50,Nevşehir Province,Nevsehir Province,50,TUR
3447,TR.49,Muş,Mus,49,TUR
3448,TR.48,Muğla,Mugla,48,TUR
3449,TR.72,Mardin,Mardin,72,TUR
3450,TR.45,Manisa,Manisa,45,TUR
3451,TR.44,Malatya,Malatya,44,TUR
